Base_Demand_Index,Product_Price_USD,Marketing_Spend_USD,Customer_Rating,Shipping_Distance_Miles,Seasonality_Multiplier,Macro_Economic_Index,Competitor_Price_USD,Ad_Impressions,Ad_Clicks,Search_Page_Rank,Total_Review_Count,Return_Rate_Pct,Est_Shipping_Days,Product_Weight_Lbs,Box_Volume_CuIn,Fulfillment_Cost_USD,Warehouse_Stock_Qty,Discount_Percentage,Lightning_Deal_Active,Quantity_Ordered
128.81829201412341,709.9984340054648,4437.528910371908,2.741904369447281,2269.1680856026132,2.4598311575556027,111.24081790029624,718.1704899655251,66821.59339915922,2007.138314229429,-0.8436554950646147,173.68865586672138,5.0348139111012715,5.053015790530511,35.62703045625793,422.9065156679675,41.97568962011231,452.8490936039183,10.159452662617829,1.9304213752838795,27
1457.873793026792,585.9366568353004,812.1958950538283,4.582508524813597,1387.3179111139968,1.3648612855204945,85.62554406956919,637.8689269773765,12860.27618034961,390.533694614296,14.802930617776347,3337.9535231531054,2.045071490215773,2.71512271833596,29.706059382389082,369.4935280819231,29.760023584935027,4573.434901721936,20.98246609336724,1.0824637950398488,1840
1265.4196971205904,742.9699487016801,1791.12013178064,4.799630437323817,1970.8175508031827,1.8560767562314684,94.69553818408546,605.0042566541769,26002.286113279184,762.0381712842337,3.4355063063898865,3031.8176207334277,1.3773797491353834,5.0229258579192075,35.4894473463833,427.50897201685854,36.98532130033048,3595.875651888943,15.47238861952857,1.20455456244374,2131
397.2747549495866,272.79871385850424,3537.884245964547,3.875269387709059,2311.3522027279,1.7554550711476822,101.68528374555565,224.93896485274053,52047.32413491893,1531.886394391986,5.414453307522619,761.2287331979071,3.3277116459766716,5.1834960751194235,17.935495410306395,216.7813866697785,32.09346634440056,1131.7373981670225,6.224198324473605,1.7144036661885724,1201
354.5549540899409,407.53543923371905,3748.865150235857,2.49740756310474,416.20643529375496,0.7086071017703153,98.17354491086128,438.06367260320934,56082.78329003101,1667.587761693235,4.995790627155806,457.7867828307498,5.623478178600076,0.49103082519601654,19.16227940943372,239.43804628646737,15.534165597613713,952.5683044666589,20.98033874361682,0.37430580067861724,282
356.76631379480733,21.122933993483635,9046.05955638991,4.280231159898657,1075.4074644519299,1.9958550741286323,95.91183354950954,19.72941149285544,136255.57392834543,4066.3520112245074,0.7891965908917862,769.7742496012406,2.4234582201260015,2.618982584124167,0.13066803479455613,30.215500140512603,8.40132159767942,1043.3660146233383,21.843813287581128,1.661478617252646,2066
525.9391401433528,15.496493969600058,7547.222638031893,1.1034683269016807,1088.693900269376,1.146318406867153,108.75327590242117,15.42728263841365,113286.33671417562,3406.2496019554947,0.9732077100088519,296.9656490825447,8.610269466114284,2.7818980040646175,1.4328552082381352,30.12622457124296,8.580733152906564,1747.3552869613316,20.310678159000016,0.8899933967236654,1378
834.6590042851329,199.7000301567007,9735.738197776891,1.4109836421576842,892.6359035915019,2.09787909839347,82.18014016951349,222.22559954344047,145822.73618239228,4466.331231023132,-0.9597880981569249,586.6531977582703,8.447526197326209,1.787818865181903,9.538874936239981,112.82756120101457,14.821436411019462,2519.353009279988,16.670639749186094,2.0913433188608312,2458
704.7230260989621,89.63768573987736,6191.179348184785,3.6454949455014445,32.17560771358345,1.715281565230765,98.85641356503768,92.40418827832815,92329.80177684705,2760.4345788707246,1.7466760058174682,1275.6180623460025,4.178070720527549,0.40747308596434617,7.460445296486857,97.00537674060591,4.326584759760222,1996.635791735507,29.553638965880822,1.465674094119022,2143
507.72079627725867,215.56698066924537,2796.280454867521,2.1649943010802297,2041.7705483674567,1.1341829799069791,90.48726761558406,241.88873292306494,42305.94872527143,1239.5824266853372,4.556794820538607,519.2974159778435,5.9184485047537665,4.008336085803731,8.80321485237734,109.3502979851342,25.91469093539982,1546.9938426342226,27.56535729366561,1.0238365252446753,875
956.5940526113312,149.86420267743395,3612.722784255607,4.805544873601911,287.782710669218,1.2125859206621419,83.38473540939036,145.01790860833526,54959.52772813713,1636.3224205978006,3.4913072187931644,2309.911722579452,2.0225908615448693,0.3599275907804787,7.773273680784909,96.31640192350633,6.901756080655519,2735.638001669017,17.60267142137007,0.9640887048087929,1892
295.2914049128586,32.53081962253211,3538.441271273687,2.744242448369219,2488.7466888251797,1.9630147393327213,98.59548632011862,29.764702598353967,52141.931035828726,1539.644014823442,4.049911275887958,425.8188570798894,5.525574822617471,5.063582671518449,3.6298280013756505,44.90520013603402,27.344656803611954,796.4409504783101,6.630142518862767,1.585045262497158,1180
509.0025079493054,728.3502756607791,3601.69611280089,2.717459281556708,1934.6666448588421,1.6001186302457637,86.85474764282274,651.0976314569797,54172.342915280286,1600.3580321149354,4.895865742815937,678.0610864420324,6.039219234075657,3.9569008291285392,33.6697199285295,422.53521499425335,37.30438158637489,1469.3118506107007,13.512083324963825,1.3381849657103129,364
612.9065806111684,16.496273797224305,6893.159644562249,3.712318040763725,1454.2249438402212,1.8367020813426305,90.32897127560835,14.065917046892388,104669.84471924658,3110.8776682598086,1.3559435361201495,1117.979921462285,3.488019283568154,2.802940125698592,1.168514900576797,26.008145982091982,15.542441818336508,1855.761356928797,2.827610892664892,1.5361607227203278,2191
738.4979779038503,591.5048940262975,5542.675316858954,4.070274249224759,394.9699801765776,0.8166366421503766,100.28034918040304,481.91004442431563,82837.31648741083,2519.369527593033,7.445102206282142,1509.4927564185123,3.403381287511578,-0.23909657161679887,30.293754938718394,364.40273487481966,19.03297435230033,2410.499654294635,23.474956325639088,0.6972230093880422,776
1199.246345950219,130.19683066641807,4161.5296918231215,2.902234952500546,1293.328498769185,2.073953344456837,118.94835919731287,106.92539789114207,62327.57193964131,1903.4326995384085,3.299757802743075,1758.1687728722907,5.633286639236822,3.385786686652563,9.075122892830697,112.28709511762895,18.83604637395884,3473.895696873458,5.173241387315523,1.5331701048128532,3030
379.5432950217036,730.661401379684,1916.3528029228078,1.8560036068468966,660.1607647359441,1.1407826378300694,107.37020027214223,663.7324742257923,28727.991173196926,906.958193160587,6.011832649493787,344.6889473087738,7.494261806815547,1.9843582445075674,36.78232555747496,443.9649647772765,25.382587954758872,1176.9664620934077,25.19965749272821,1.0025407349010305,0
819.9282137790563,715.3087922760097,710.3220479503861,4.093234570902487,638.2830861122429,1.7397225343153466,91.18487192627299,651.9074244668259,10450.58369389537,369.22170920086575,14.840048102184506,1697.647584930967,2.8358315815363726,0.8762134397167398,36.530024180917806,402.724356831255,24.856510057620042,2530.0434627382156,15.651206694332378,1.2162197054607256,985
929.3803964068594,526.5819056317133,2578.92943708308,2.2814050994945103,2075.5278309623886,0.7293596504840174,95.29624210301506,501.68185444097634,39232.47539563912,1158.744613074708,4.685504056424894,1065.070741903498,6.6965082819623705,4.018381883683459,23.120297251383775,267.75071352324187,34.24930082219239,2848.679854783786,18.316655635082505,0.594985960780022,429
165.03057780799682,541.0649783424781,1520.978337702472,1.7004430771754304,957.8046156589922,1.142840482313934,96.2453260928391,560.8933587366772,23715.449026050963,633.0783160128692,7.368550825142247,115.37009591767,8.564620195399238,1.437004587611294,28.51856907219516,340.72380696525187,22.732519917746547,534.3739022598895,16.589685309557286,0.6346118458526162,0
950.5627926620137,14.217922156053948,7961.727793096274,3.526560759700053,1132.302270443102,1.7977345861332836,86.14550493377509,15.692602398297392,118573.63436569176,3655.6875017557595,3.3472152385002465,1687.642958279408,4.499794381793593,1.4929250006498007,3.9768906009165397,57.3729387486709,11.813521911888712,2902.324705576448,7.349035793556186,1.5395921913986452,2870
338.73377316220814,788.0485372297456,1568.7305992319111,1.3618146679614016,2108.9821970724943,1.0484122645805012,86.42616755438723,692.7592867452761,23063.768227803626,579.037651697708,1.3587465361533404,228.17096804488736,8.60521146431376,3.7195043480739756,41.46188875124098,500.665287108763,43.80719755355868,1044.3028284466243,22.78296687588979,0.6013569216954182,0
191.07223017939134,703.4877568248934,7380.1682544149435,4.88541070034422,228.59865803991795,2.260624393499634,85.93578893949459,776.43892411152,111325.61335266738,3322.6855323824534,0.8675972513577044,465.4358782703708,0.9535922195424185,0.5262760420957827,34.611497280854856,421.23960813439237,17.81949117881005,609.828311266167,23.11655026501216,1.9947898813625087,670
1428.4397521546666,717.1339183267727,4163.757552872785,3.529589057648548,1490.5984541967134,1.8224567988868408,100.86656550947667,613.5767765299828,62756.52066460478,1811.3689832429773,-0.8937893931734786,2518.1935909770914,3.630283115282364,3.1873226393545204,35.588981765298534,417.96740415543684,34.5876016399176,4225.860009394662,27.792151637235786,1.3023537913624526,2380
1451.884846304383,530.8031842701888,1197.0947025658718,4.943582083687023,1449.757046618864,2.2405567865935914,106.96744346958833,634.5632362680738,18174.778324375933,565.384570840624,11.074801650415047,3589.5788206405755,0.7416310754858714,2.4364686925791927,26.53237217403886,314.0771068777538,27.871142021325277,4447.413586722437,4.39444554640853,1.9213555386908021,3290
1231.7562873630457,282.38167363708385,8220.935469600065,2.355573693914544,1068.7842774740213,1.2907814045022414,103.62882738443307,258.1006655936582,123662.30460857802,3662.0257843432864,-1.6023475273965804,1442.1966307940843,5.6715816667116155,2.009813293633035,18.100986393713484,199.24544763496928,18.41820665402662,3767.456417007472,27.40737018836066,1.3418126308811105,2175
526.459276842719,715.9824327814798,6006.490417247827,4.884820644761591,2076.1388571459916,0.56797028524935,119.11068741813395,812.5928105775811,90145.42085692212,2760.943339557011,0.08364718430637796,1274.1469307023342,1.6530653397332058,4.3047878539031466,38.82617503614971,472.5095080770834,40.596821608047335,1593.241473907797,11.791396341870108,0.7475403438898068,511
236.74095960893743,240.29837323944196,2739.734372203944,1.5822489909144943,2357.7962527258746,1.6522799267102055,85.03498289030607,210.5461500313404,41336.60776768138,1251.7215829928616,2.317490493136349,193.3325074382935,7.90335623999,4.408170322992646,10.488669908974215,120.35546209166431,27.818389055260912,704.0770377035157,19.411564276844782,1.305919104856167,487
1057.9262371170198,454.54211924034024,8999.471156160345,1.1627790893881138,1168.6862961648908,1.1783870054507446,119.4589762521102,536.4765690164642,134829.3487602266,4120.451034086442,-1.313000338663483,602.8554854931842,8.850381810357433,2.598186325215122,20.990349491266816,242.3444636194952,21.568789776983124,3046.3982935816757,17.267300732863553,0.9526597661188835,1462
716.2134912354418,88.7874681516671,929.9539817702389,1.1319362418184102,1145.8061569860151,1.3963767518447066,98.66695735551568,100.38761426747136,13835.303874223824,420.1380650588699,10.13290607382072,394.64565280448164,7.926246914595647,1.8268174872317302,6.7732304676917785,84.38717579419145,15.311215758504238,2198.1574265694608,16.98486567036832,1.0084057054762103,1050
270.8535287826903,738.3449478048726,2417.2862778787476,2.8594814823969084,1260.1386868801544,1.8622204278454977,88.7453115110855,696.8172561719907,36211.676127171355,1144.3142188396941,-0.05881134771277363,367.4367548855969,4.902664418614241,3.546154201059258,36.47974453443598,449.39919348863236,29.983365676761395,935.4401619434997,19.06356225807789,1.5015919784039917,0
793.2476741557782,121.20866163925854,7644.44581415568,1.332016789914379,1810.5788367743232,1.9013293341417434,117.73123304023028,117.40133884690502,114463.01038681061,3379.609672713457,4.3607837254845565,537.6830842417543,8.272744344393802,3.3270125234531647,6.9578253240047765,90.21418804221877,20.706303604442855,2464.5045101271376,22.177027410975647,1.3687032118241886,2158
148.14392956130575,187.66847652702174,7239.090337943947,3.048671536670407,1673.4701238404161,0.5551128297316308,98.7445324057837,150.4228893805684,108820.76357117825,3313.8766115790713,2.2254394208375112,249.58056684489415,4.311827311482803,3.196820203426681,10.092709646648272,122.04583577806667,22.620033212422513,394.04265673527453,21.455894069969577,0.5880921380758889,810
1373.0485629102948,450.92598492128985,3248.0810903825413,2.310002014035602,564.8590235251488,2.038605345679227,93.89387820842082,406.0917209001497,48870.03081147362,1459.3498099120898,1.5541611734234004,1572.4917445985463,5.796495888191096,0.6070507981294908,25.484525717967017,295.24717723044034,17.748037145545602,4148.782421425987,14.213758634742833,1.5071872727510076,2753
462.2919742400237,613.6334701682554,1089.2363158514395,2.3425159698964624,169.09941801236485,1.4870378299121578,88.55240415271827,561.9155714038739,15405.461721188052,474.05777453530857,10.318262494742202,534.1570500790644,5.834181486801182,-0.6763556202958156,28.57199907171462,342.64354151518205,14.985345155788165,1389.2985938235563,3.180474410123325,1.4266891528018313,242
1027.5311980955748,499.28753168967614,8651.741686136967,3.542435986180679,2373.6427832438053,1.6133975466491,90.71501804463209,489.8487403533801,129674.48581353927,3936.6102207887784,1.804348658203902,1819.8575076691466,4.169243310858131,4.953387156592188,25.823476300824954,313.08780154506303,34.65720809721841,3234.4970976509235,13.16409347158968,1.2243537072354704,2155
536.3955065251753,193.38579111212337,3480.1275616640746,1.6523920246064807,660.0637017369237,1.095988370379705,119.16878040908878,165.46473620307827,52212.26909182842,1585.6962735262373,0.9885220273519981,451.3863979887848,6.4319787835043485,0.7123239868378346,12.615403984903207,146.37102987613855,11.983328196800713,1718.1378868234883,21.35604705271428,0.8062519760922796,846
828.0952296489352,10.745003596717364,2359.2774418185195,4.066213481358924,1600.1057448795734,1.341667572001162,92.15893759619098,10.65374365131899,36154.23367719976,1045.09682351603,5.650046645187299,1682.8780039172243,2.783138151919894,3.31819188661901,5.0961798755846255,68.22057900797967,17.67267054152353,2473.705735121791,27.362142350248618,0.9649039437995475,1927
865.3943910805915,608.148958442877,5402.587312429282,3.328123679114539,2072.810626831869,1.9207502679586634,119.1122369503842,649.1305320181438,80895.4490086353,2402.389917214459,1.4252676958150463,1456.5251768266644,5.103769862527257,3.865676133688284,31.52995792494863,368.4927872563411,35.49270826107929,2573.2375454746616,14.125799459130299,1.4037052846137794,1804
358.79623773573786,788.3137874697641,9147.15839318325,4.659778515390044,757.6891088624939,2.0534276058885172,93.20859946448348,747.7258118437462,137255.599533784,4064.7848898323646,3.360129269325948,828.4715394788349,2.2114162284115615,2.129697660410995,37.924536261799624,442.6041453422386,28.051457915301338,1001.2429189103539,9.998267673734635,1.7775016740868186,976
1457.418478870382,649.8313650418114,913.6924895120658,2.4593626150700936,1592.2292000057525,1.274212362335956,89.25673862354247,580.2202011842513,13667.005350830606,445.7753491815153,9.961821698192496,1792.1999858867225,6.643512674393801,3.1700254645679586,32.28750879314511,379.2248825680288,33.448990944058664,4482.773293470545,19.37567390471032,1.3415762625230958,1308
1185.1859527055603,373.5632283437261,7775.138836293433,4.930859968268502,278.67160046157005,1.8822350653026603,87.33456731607389,380.6932783084134,117288.172060641,3501.35981115012,-1.4169241443380634,2922.369277096363,0.9639034919437662,-0.20886838545383712,18.02534542056196,209.74245259790092,11.953597801786426,3532.82294721334,4.212849181098115,1.5029006094429338,2963
1415.2985181898648,723.9761365052942,5938.495665417735,3.303310586856093,2425.129296495395,1.016087003376876,96.47418021095987,587.5801626477378,88480.01635474991,2631.961355034833,3.636244938430159,2320.0482894981546,5.367208162096634,4.917914264386042,38.45406639679054,465.4487152056116,42.912093251794616,4307.993606672379,13.690650696572591,0.7922088919626086,1354
1352.7582905987083,333.7796617634965,4541.766607242261,4.893607824750135,154.81410487605842,2.16404533035503,89.47225794140108,312.5295730253953,67734.03182398135,2042.1471101243992,1.740800959231835,3308.6738344368905,0.9277588669234011,1.563972711007235,17.821897099889362,227.20683812900708,9.755402246170819,4096.59791403362,6.959558654070847,1.7091811224089037,3552
937.0599703355192,424.69792655233937,7568.764218998071,1.1082426161884613,1101.054937864031,1.7196284778147306,107.87751855308213,429.3849341347829,113105.51256222592,3381.3194275623723,1.2718955561608232,522.3487837135596,9.009068748928197,2.105938342915435,22.82506720939569,283.14009873884345,22.508992652046285,2834.2323551743475,7.081929388503017,1.8538444177369136,1752
1390.6239290323635,386.93251624258977,9675.332032195507,3.911905289649552,1346.679912729458,2.0503730321337903,89.59086941455914,361.52541536754853,145136.98634640325,4412.555153778845,1.5653598608779804,2704.913301163867,3.439981596060965,2.4438966510241418,19.6019122336205,228.38306321410434,23.311328786050023,4116.206517391506,13.110161865232486,1.3396158552473718,3684
223.8895028726873,363.6228594057647,2677.459006045565,4.2664860971709455,1978.2996288717763,1.4543097046356948,113.41587379991476,341.14099267908944,39414.978024085474,1221.7035164636704,1.769862673518955,470.162046308851,1.9185709338789447,4.269174595325988,18.870978497409414,218.60267375124468,28.123724412052773,647.036497913684,15.534201509547586,1.2834774746834916,636
374.3760073868033,622.4007077421855,1864.6499681851362,1.2126931467059503,311.61000751032884,0.9582185699639105,113.36045033952668,709.1127434740401,28702.326741758974,897.2148701706494,4.775302791602711,245.18947668633274,7.591500556857243,0.3233230288784704,30.923461413678865,363.9906158107806,19.59355663102393,1187.8434115150535,25.9813493373726,0.6351405903795735,0
163.3182044747533,426.14743674289866,9172.376579615622,3.315878656064983,1107.6118548993895,1.3584622266272879,91.42105496192265,500.1252318151742,137793.4095476453,4113.039773327194,0.02050374430493762,263.2813931514338,4.809014745696911,2.2506566731149142,21.082037911849905,247.7955025764267,20.998087260610184,411.7882861955922,14.24700028101113,1.3813720672730643,889
555.4624630685701,260.2065263999207,6855.054235844385,4.207769174357793,756.2818081631964,1.2629707889566415,110.14160521947319,294.2824078141082,103118.50987016252,3129.046103786066,0.6688521409103939,1169.8854076255934,2.1233792634032493,1.6105820016588595,9.880014725758919,127.54676132886067,12.649259442280904,1615.2053478710654,24.645709601398103,1.2534287694292368,1456
644.1482055652748,213.94495245019786,4660.867204838677,3.244154900892291,786.9066820764167,1.1654330868803182,114.30183503917813,179.61683872252416,70964.15957188721,2154.0950001869082,4.6444434810439486,1041.8160171648794,4.465443107480194,1.0705124088475362,10.894870497917529,143.3862258691521,12.39947035637721,1859.3606046656569,27.860060022124127,1.1801876338395332,1255
479.8886444834543,39.82038040427237,5945.965917510689,1.2552543616218665,1949.1819110024746,0.9243474954829567,103.60531375748586,36.4713660652239,89017.4846412706,2609.713487178139,0.12997337158771916,294.98875086291366,8.689034973050234,4.318029918052322,3.6440352596647703,56.23279757688948,19.972253538131305,1437.0873495149917,24.380354789702817,0.734079312115754,1011
1260.232512812701,470.72417788760634,7583.3320991743185,3.773788963593246,23.597753129264525,2.0183342837596125,94.6532964345622,510.5087247088928,114177.97090519068,3413.031649211437,-0.33251927786017843,2365.945240676981,3.4413091824882382,0.605777954745212,24.862518282470557,304.416303134344,10.717095917919693,3748.792950290215,20.15868114264572,1.5860305367737428,3038
599.454657371025,191.66951816681703,7843.803037704313,1.2423876586932345,1875.218266926556,0.672703322641121,97.63868746850716,228.04017354280467,117948.18735625083,3529.880476113093,4.072538769887744,376.0098009967035,8.85366589193294,3.3684032642612878,10.027518838921022,124.33761735591179,23.960357867210327,1711.2754105324636,19.913379866979472,0.33086962742721604,976
493.30831356233307,127.02579839294265,9238.994717780164,4.269875580065754,2027.8920910065344,2.2751218597716676,111.44915460139127,113.93104156647028,139354.62249790752,4255.413023061209,-0.888208150040551,1043.8583132863919,2.6933317633622678,4.435368361865247,6.356810543078761,86.45568739011568,23.34027605501864,1544.955249249228,27.85381030988117,1.9216100896925254,2417
859.7745164215479,526.5256714238653,4555.006494508416,1.1721367332267776,2254.3919871667517,0.850049445795507,91.73269855987256,610.3928873720705,68670.71905921637,2039.1314390871103,2.322741240883542,499.7707179610738,8.925605939999325,4.938470122953803,25.201241653276593,302.3812096980091,34.12875077171595,2518.6905159950275,22.442577872076555,0.5877738582491505,534
297.2939149646677,548.1553136790236,3287.4036451842526,1.5495895240414832,1570.9356900439038,2.4597473037030824,93.37849337504775,600.5622477839673,49056.468298507854,1495.8147242855184,4.410228380156365,242.6498781114602,8.087449933445383,3.1365917196691515,26.866660165768643,321.59997557797146,29.079482526949644,897.9451291238612,5.3431265626556,1.7037585871502243,313
1223.0757730556556,604.2023648835561,6576.810534503498,2.100430362093074,840.3037673978806,2.476936096174149,86.43137345031403,721.0431067516901,98864.15985233862,3030.973135595103,2.8766050964772125,1275.6351278278462,6.071720197199567,2.4294407277289416,32.515207960925466,391.9568715591223,24.451422368493144,3552.446250493863,19.53657749718781,1.7206367749298077,2950
204.37090115167916,407.8257481074873,4449.415043155539,3.5334591690432,1073.814484046688,1.2967740824823035,95.9620961205201,341.5272261273188,66417.82533567079,1946.4070620809691,-0.5632352437725427,372.53083903485424,3.946635387219188,2.969122944340309,21.61177926253836,252.86265542250445,22.292484703125993,449.2781121776161,11.725500304309644,1.112252241582035,552
1481.6417112407241,716.3031381110704,6148.68531251529,4.905436398525223,2424.642844895699,2.475642145264526,83.46060528997944,686.1455577635263,91996.72263529425,2773.872013038637,0.1953049751404219,3629.483512766465,1.4289066975833726,4.5666624027383245,35.786730350484106,435.92466779572885,40.75646625275604,4375.780621804033,2.81336730495672,1.5884721826323545,3842
1181.1426770153205,749.7107751845999,4489.865085331527,1.4712914104797377,2204.155197825272,2.2381370345614524,92.84137763956446,743.1478077587141,67341.17067395717,2121.858317119072,-1.2622231933022325,866.8187564310006,9.203778260692214,4.643406470019416,39.4650354673987,464.3970948657895,42.293591421516446,3349.050665516675,23.30560374294215,1.9470076073730527,2032
378.2019541478414,647.8230424360667,1953.4599734426577,1.5708306768556737,1164.1795136576106,0.6648605538933312,94.93917523791428,692.4146783705979,29209.01217769596,797.8319192879652,6.782514626882863,301.6657690921289,8.060979170182264,2.594170957143566,35.43752262855892,422.8754672346911,28.50558026148554,1274.5936265517757,15.746616156790154,0.5325958611485756,0
107.73096397304336,512.1188507864679,4959.554140760105,2.4754815868039213,2358.226887706197,2.3946571272572363,90.21916529696529,543.6596436946564,73946.36584100057,2188.0496518176274,4.113559928810285,119.23611170421094,5.96128031340318,5.1649473634090945,26.94023909978822,339.7739856576363,37.012266755696864,463.3158786001488,7.944958669993108,1.9549782397500137,129
1241.6459998367677,249.93955333703906,7063.719308439811,4.344876551021281,2059.157639762083,0.5850287718091884,84.05432476539953,290.56426292042306,104821.06624209645,3158.2779492925843,3.429309230326246,2704.622436166937,2.6458899588750633,4.387545722082857,13.768723237025165,178.1075327163035,24.845477004047847,3717.623738942666,4.040301067699988,0.44809980380748693,1678
1089.600281386664,786.5264880799747,8093.196172842673,2.8689238110032567,2253.713755532889,0.8638285874782143,100.8666897024622,893.0766407665664,121546.16688395137,3664.601580994637,1.185898891671659,1553.0241888271335,4.92392196582827,4.983948951291422,37.898363976036165,458.15652402111095,40.508201511048,3361.4822136807547,3.808254360297305,0.5147444874856576,887
1120.6100352573822,226.56757208163128,5186.599629567195,2.2864424010232867,1710.6133140940433,1.6691910816933486,114.60324679021883,186.27231812771257,77982.80993109752,2347.3548030660036,1.4646873698108382,1282.9080165650767,7.135225431211194,3.593128124945488,12.834733831061689,140.37618233451093,23.156922062033548,3167.563361442181,29.779369363051735,0.9874992064098799,2275
1179.778485360324,170.09896837244054,2069.759956998809,3.244815328835445,2145.5585682203678,0.6614743568000272,93.42578983201882,169.18316389626528,31228.253414072296,964.1333139905745,3.7045565274999537,1902.361895041044,4.467860299568781,5.477506025002324,8.527549866599847,98.86276461110882,25.58775408691987,3540.350391752713,23.68608071707804,0.8333309153632769,1131
203.6625124277265,359.3017498914004,4439.5332416696,2.042092789783,2230.497691922471,0.8234555139787378,89.47206285680555,345.9445248453878,67545.97563005082,2089.4271105743583,-0.7931096192822849,211.6128485890763,6.799633269127436,4.480872982762997,17.772737268918824,222.3499625379869,31.04418646619514,767.8573133499799,22.48254743096455,0.45917882188914294,245
601.8520199619817,54.90405086278688,7969.792323996134,2.6046396289900837,239.12129550627182,2.406983574224477,91.40152870762014,65.8221515286862,118778.80686774108,3566.076546282431,2.2946754523801136,769.8554856366535,5.071282678005964,0.030345202243324654,4.6446981904131315,61.35825547317081,3.336687566495838,1877.6057482995711,8.153966686409944,1.9835500520746177,2366
262.2166833351816,783.0106270907147,4422.163070862192,2.3304205969281675,2413.39027188504,2.489375769775216,114.47548725216947,760.2275843145819,67109.02860591191,2009.5586752878894,0.3202731381071353,299.90215735706823,6.105434683798918,5.269747151661003,38.707644394499624,462.72482111620127,44.38036521116143,787.2860743769918,17.085771120235247,1.573087516694412,182
